sale_id,customer_id,member_id,date,item,price
2210,4279,0,2024-11-30,T-Shirt,48.97
2211,8596,0,2024-05-20,Gatorade,12.55
2212,5378,0,2025-02-11,Water Bottle,37.32
2213,6294,0,2025-03-03,Chalk Bag,49.4
2214,406,406,2023-05-20,Gatorade,5.33
2215,7875,0,2023-12-15,T-Shirt,33.58
2216,2294,0,2023-12-24,Shoes Rental,24.75
2217,917,917,2024-12-06,T-Shirt,37.25
2218,1490,0,2025-03-20,Protein Bar,21.87
2219,5906,0,2023-07-24,Shoes Rental,25.47
2220,2343,0,2024-04-19,Celsius,25.82
2221,3794,0,2024-02-16,Gatorade,25.44
2222,6947,0,2024-07-06,T-Shirt,34.52
2223,4277,0,2023-09-06,Shoes Rental,32.07
2224,6740,0,2023-04-14,Shoes Rental,26.42
2225,2688,0,2025-01-30,Protein Bar,47.65
2226,1878,0,2023-08-30,Protein Bar,31.69
2227,4012,0,2024-09-29,Gatorade,28.43
2228,1739,0,2025-01-21,Celsius,12.66
2229,5736,0,2023-04-19,Protein Bar,18.95
2230,1837,0,2024-12-08,Protein Bar,13.89
2231,6281,0,2024-06-09,Shoes Rental,39.94
2232,665,665,2023-06-07,Shoes Rental,25.59
2233,5462,0,2023-04-15,Celsius,24.04
2234,582,582,2024-05-09,Chalk Bag,41.59
2235,7871,0,2023-05-01,Gatorade,30.42
2236,4945,0,2023-10-19,Water Bottle,42.17
2237,495,495,2024-03-25,T-Shirt,47.14
2238,6218,0,2024-09-18,Shoes Rental,25.4
2239,2565,0,2024-01-08,Gatorade,22.35
2240,8196,0,2023-07-27,Shoes Rental,33.01
2241,9233,0,2024-12-07,Celsius,11.15
2242,7553,0,2024-11-28,T-Shirt,45.54
2243,4961,0,2024-12-30,Shoes Rental,26.72
2244,6823,0,2023-06-17,Chalk Bag,44.53
2245,9377,0,2024-11-04,Shoes Rental,13.66
2246,5633,0,2024-12-10,Protein Bar,28.35
2247,6968,0,2024-04-15,Chalk Bag,25.19
2248,2145,0,2023-05-18,Water Bottle,13.71
2249,6723,0,2023-06-12,Water Bottle,39.03
2250,3477,0,2023-12-17,Shoes Rental,49.3
2251,1169,0,2024-10-16,T-Shirt,41.23
2252,8570,0,2023-05-12,Gatorade,41.4
2253,1760,0,2023-04-07,Water Bottle,46.36
2254,2705,0,2023-05-29,Protein Bar,19.19
2255,7848,0,2025-01-25,T-Shirt,7.85
2256,9552,0,2024-10-22,Water Bottle,6.04
2257,1124,0,2024-07-01,Gatorade,43.27
2258,4327,0,2023-10-26,Protein Bar,45.61
2259,7440,0,2025-02-09,Protein Bar,23.65
2260,8429,0,2024-06-25,Celsius,13.57
2261,2012,0,2025-01-21,Water Bottle,23.22
2262,4278,0,2024-10-01,T-Shirt,41.44
2263,5043,0,2024-08-29,Chalk Bag,34.8
2264,3939,0,2025-02-10,Gatorade,41.62
2265,727,727,2023-08-14,Gatorade,23.14
2266,5505,0,2023-05-15,Protein Bar,19.58
2267,8583,0,2023-10-27,Gatorade,40.84
2268,3913,0,2024-10-31,Protein Bar,27.61
2269,7338,0,2024-02-23,Water Bottle,14.65
2270,3080,0,2024-11-02,Gatorade,10.83
2271,7638,0,2025-02-21,Chalk Bag,29.86
2272,513,513,2025-03-06,Shoes Rental,49.2
2273,8136,0,2023-12-19,Protein Bar,28.28
2274,9143,0,2024-03-24,Shoes Rental,48.23
2275,102,102,2024-03-10,Celsius,21.4
2276,4359,0,2023-04-21,Gatorade,47.7
2277,8708,0,2023-08-27,Shoes Rental,18.9
2278,8330,0,2024-12-14,Protein Bar,45.27
2279,4944,0,2023-10-18,Water Bottle,27.67
2280,883,883,2024-04-24,Protein Bar,18.09
2281,6328,0,2024-10-05,Gatorade,25.68
2282,131,131,2023-07-05,Protein Bar,49.39
2283,2370,0,2023-11-29,Protein Bar,41.71
2284,3511,0,2024-02-18,Gatorade,48.12
2285,4021,0,2023-12-05,Shoes Rental,6.46
2286,2743,0,2023-06-05,T-Shirt,14.56
2287,1245,0,2023-11-21,Protein Bar,31.97
2288,1802,0,2024-03-10,T-Shirt,27.58
2289,7586,0,2023-07-13,Celsius,33.7
2290,9116,0,2023-07-23,Shoes Rental,48.58
2291,4599,0,2023-05-13,Water Bottle,46.77
2292,4790,0,2024-05-07,Water Bottle,31.62
2293,6315,0,2024-05-07,Water Bottle,10.66
2294,5515,0,2023-07-16,Celsius,34.44
2295,663,663,2024-09-05,Shoes Rental,10.82
2296,7639,0,2023-07-18,Protein Bar,16.17
2297,1409,0,2023-05-10,Water Bottle,43.7
2298,7403,0,2025-03-12,Celsius,49.2
2299,3611,0,2023-04-10,Celsius,12.08
2300,7375,0,2024-02-07,Water Bottle,32.65
2301,8648,0,2023-04-11,T-Shirt,47.19
2302,5300,0,2024-07-28,Celsius,22.56
2303,3485,0,2023-04-23,Protein Bar,19.4
2304,9721,0,2023-04-05,Gatorade,33.22
2305,5904,0,2024-11-20,Shoes Rental,37.9
2306,2016,0,2023-12-03,Chalk Bag,33.72
2307,8865,0,2023-10-10,Shoes Rental,49.08
2308,2571,0,2024-09-02,Water Bottle,7.15
2309,5959,0,2024-09-05,Chalk Bag,24.03
2310,714,714,2023-06-11,Celsius,16.56
2311,3486,0,2024-05-10,Water Bottle,42.12
2312,205,205,2023-10-29,Water Bottle,19.41
2313,431,431,2024-09-06,Shoes Rental,48.71
2314,8308,0,2024-05-22,Shoes Rental,41.24
2315,1537,0,2024-01-13,Water Bottle,48.98
2316,3352,0,2023-11-30,Gatorade,9.91
2317,5793,0,2024-03-31,Celsius,12.64
2318,3347,0,2024-10-04,Chalk Bag,31.98
2319,7489,0,2024-11-17,Gatorade,16.15
2320,4891,0,2023-12-30,Shoes Rental,27.59
2321,6206,0,2023-06-09,Celsius,23.04
2322,2926,0,2024-09-08,Protein Bar,15.66
2323,8809,0,2025-02-03,Gatorade,40.94
2324,2268,0,2023-11-23,Shoes Rental,10.23
2325,3302,0,2024-12-19,Water Bottle,13.29
2326,9114,0,2024-04-25,T-Shirt,13.96
2327,2126,0,2023-05-02,Gatorade,48.02
2328,1420,0,2025-03-06,Gatorade,29.16
2329,4516,0,2024-09-17,Water Bottle,47.22
2330,7828,0,2023-05-17,Chalk Bag,18.05
2331,862,862,2024-09-15,Celsius,33.06
2332,7849,0,2023-05-17,Celsius,8.45
2333,739,739,2024-06-14,Shoes Rental,38.79
2334,7505,0,2024-11-04,Protein Bar,10.75
2335,3339,0,2023-09-14,Shoes Rental,29.73
2336,4606,0,2024-02-14,Protein Bar,34.86
2337,3975,0,2024-08-17,Gatorade,23.45
2338,8633,0,2025-03-19,Protein Bar,46.08
2339,5107,0,2023-06-19,Protein Bar,44.16
2340,3379,0,2023-04-04,T-Shirt,6.07
2341,6260,0,2023-12-13,Gatorade,33.23
2342,3650,0,2025-01-01,Celsius,18.9
2343,4809,0,2023-07-25,Protein Bar,7.12
2344,621,621,2023-09-27,Chalk Bag,35.26
2345,5958,0,2024-11-09,Water Bottle,41.45
2346,8465,0,2025-03-12,Water Bottle,47.7
2347,1319,0,2024-04-13,Shoes Rental,30.31
2348,9728,0,2024-06-01,T-Shirt,27.14
2349,2706,0,2025-02-02,Celsius,34.51
2350,9647,0,2024-04-16,Protein Bar,37.2
2351,1454,0,2024-04-08,T-Shirt,38.2
2352,5299,0,2024-10-20,Gatorade,19.42
2353,1867,0,2024-01-27,T-Shirt,20.57
2354,443,443,2024-02-16,Shoes Rental,28.67
2355,8825,0,2024-08-17,Gatorade,30.24
2356,8095,0,2023-04-05,Shoes Rental,11.69
2357,4739,0,2024-02-06,Gatorade,37.33
2358,8075,0,2024-01-11,Celsius,5.39
2359,1922,0,2023-06-26,Water Bottle,7.0
2360,4427,0,2025-03-16,Celsius,30.43
2361,687,687,2025-01-31,Protein Bar,26.12
2362,5472,0,2023-07-15,Protein Bar,43.69
2363,4562,0,2023-05-28,Celsius,40.64
2364,7698,0,2024-08-05,Gatorade,35.31
2365,2865,0,2023-06-06,Shoes Rental,32.84
2366,9137,0,2025-02-28,Water Bottle,35.97
2367,4675,0,2024-12-28,Gatorade,13.8
2368,8227,0,2024-07-06,Celsius,42.8
2369,6673,0,2023-05-20,Shoes Rental,28.78
2370,990,990,2023-06-30,Shoes Rental,6.64
2371,3529,0,2024-04-10,Chalk Bag,38.33
2372,7120,0,2024-11-29,Chalk Bag,7.05
2373,2454,0,2024-06-24,Water Bottle,18.86
2374,7345,0,2023-04-18,Water Bottle,41.04
2375,5717,0,2023-07-13,Chalk Bag,43.38
2376,4711,0,2024-02-07,T-Shirt,19.12
2377,9543,0,2025-02-21,Water Bottle,21.86
2378,6616,0,2023-09-30,Gatorade,5.93
2379,3382,0,2024-04-13,Water Bottle,8.56
2380,4640,0,2024-12-17,Gatorade,26.31
2381,9005,0,2023-09-02,Protein Bar,43.16
2382,1584,0,2024-06-09,Gatorade,37.41
2383,3821,0,2024-06-10,Chalk Bag,26.55
2384,5800,0,2024-02-02,Shoes Rental,15.92
2385,545,545,2024-10-29,Celsius,7.76
2386,4240,0,2023-10-19,Chalk Bag,37.11
2387,5239,0,2023-11-22,Water Bottle,17.36
2388,3914,0,2025-01-10,Gatorade,32.29
2389,4138,0,2024-09-13,Gatorade,33.98
2390,6163,0,2023-10-29,Shoes Rental,5.82
2391,4625,0,2023-03-30,Chalk Bag,5.26
2392,4699,0,2024-01-25,Protein Bar,31.5
2393,9532,0,2024-02-07,T-Shirt,25.0
2394,1951,0,2023-11-13,Gatorade,45.41
2395,8426,0,2024-09-17,Celsius,7.04
2396,3723,0,2024-10-03,Protein Bar,46.81
2397,1207,0,2025-03-11,Water Bottle,11.92
2398,1716,0,2023-04-19,Water Bottle,16.81
2399,5956,0,2024-07-01,Shoes Rental,39.18
2400,3279,0,2024-08-05,Chalk Bag,49.73
2401,2948,0,2024-10-23,Gatorade,32.02
2402,6854,0,2025-03-23,Chalk Bag,10.99
2403,2459,0,2023-05-22,T-Shirt,40.93
2404,749,749,2023-06-30,Gatorade,39.14
2405,6524,0,2023-04-15,Shoes Rental,18.44
2406,7041,0,2025-03-05,Shoes Rental,20.15
2407,3289,0,2024-07-04,Chalk Bag,35.54
2408,1923,0,2024-03-15,Water Bottle,36.51
2409,8245,0,2023-09-03,Chalk Bag,15.39
2410,3049,0,2024-07-09,Protein Bar,8.84
2411,9190,0,2023-10-06,T-Shirt,15.04
2412,7545,0,2024-01-08,Shoes Rental,20.37
2413,9670,0,2024-06-04,Chalk Bag,11.26
2414,14,14,2024-10-18,Protein Bar,11.32
2415,5368,0,2023-05-02,T-Shirt,33.21
2416,6604,0,2024-07-16,Chalk Bag,43.54
2417,8960,0,2023-10-22,Shoes Rental,12.14
2418,9063,0,2024-03-21,Chalk Bag,22.23
2419,2070,0,2023-09-12,Gatorade,9.19
2420,8174,0,2025-02-19,Gatorade,13.05
2421,8562,0,2024-10-29,Protein Bar,20.05
2422,8195,0,2024-07-15,Protein Bar,37.59
2423,4552,0,2025-02-10,Chalk Bag,34.38
2424,8368,0,2024-10-20,Water Bottle,48.69
2425,4725,0,2023-08-15,T-Shirt,15.31
2426,4841,0,2024-09-17,Chalk Bag,18.51
2427,6600,0,2023-10-23,Water Bottle,25.15
2428,4254,0,2025-01-29,Gatorade,6.76
2429,3864,0,2024-03-23,Water Bottle,11.97
2430,9060,0,2023-04-05,Water Bottle,14.57
2431,4759,0,2024-01-18,Shoes Rental,43.15
2432,3415,0,2024-05-28,Gatorade,46.99
2433,4481,0,2024-05-04,Chalk Bag,14.49
2434,4185,0,2023-10-17,Gatorade,49.2
2435,1108,0,2024-05-08,Gatorade,32.94
2436,8093,0,2024-06-04,Protein Bar,18.22
2437,8816,0,2024-09-15,Water Bottle,44.75
2438,8272,0,2024-10-20,Water Bottle,18.93
2439,6270,0,2024-01-25,Celsius,36.13
2440,8334,0,2023-12-11,Shoes Rental,19.81
2441,7391,0,2024-03-18,Chalk Bag,12.24
2442,9643,0,2023-06-22,Water Bottle,17.81
2443,8449,0,2024-12-10,Water Bottle,43.39
2444,8834,0,2024-10-01,Chalk Bag,10.59
2445,5847,0,2025-01-15,Celsius,21.39
2446,2798,0,2023-04-06,Shoes Rental,25.56
2447,614,614,2023-05-21,Gatorade,13.47
2448,8778,0,2023-11-27,Celsius,40.66
2449,426,426,2024-07-04,Gatorade,16.95
2450,5894,0,2023-08-19,Protein Bar,48.45
2451,7015,0,2024-06-11,T-Shirt,44.07
2452,8805,0,2024-10-04,T-Shirt,14.26
2453,5897,0,2024-06-10,Shoes Rental,26.49
2454,7900,0,2024-03-09,Celsius,41.64
2455,4496,0,2024-04-05,Shoes Rental,32.04
2456,7082,0,2024-10-01,Celsius,25.6
2457,8582,0,2023-12-20,Water Bottle,26.49
2458,8893,0,2025-03-04,T-Shirt,27.36
2459,2907,0,2024-07-08,Gatorade,24.75
2460,5290,0,2024-05-22,Celsius,10.62
2461,4851,0,2024-05-05,Water Bottle,46.31
2462,4890,0,2025-03-08,Protein Bar,37.33
2463,5878,0,2024-12-21,Protein Bar,7.6
2464,2287,0,2023-05-10,Chalk Bag,48.55
2465,1425,0,2024-03-14,Shoes Rental,7.83
2466,2074,0,2024-01-27,Protein Bar,22.2
2467,3639,0,2024-01-11,T-Shirt,49.65
2468,4287,0,2023-11-28,Gatorade,38.19
2469,8760,0,2023-09-03,Protein Bar,43.68
2470,8612,0,2024-04-08,Celsius,11.18
2471,816,816,2023-04-13,Chalk Bag,41.93
2472,2438,0,2023-05-28,T-Shirt,22.81
2473,4479,0,2025-03-10,Shoes Rental,18.97
2474,3840,0,2024-06-16,Shoes Rental,40.46
2475,7596,0,2025-01-02,T-Shirt,11.48
2476,2881,0,2023-06-30,Chalk Bag,15.45
2477,6809,0,2023-10-03,T-Shirt,25.52
2478,9293,0,2024-01-25,Chalk Bag,5.56
2479,369,369,2023-09-05,Shoes Rental,8.93
2480,1306,0,2024-04-05,T-Shirt,30.36
2481,7824,0,2024-08-08,Chalk Bag,14.35
2482,1919,0,2024-04-24,Protein Bar,11.28
2483,6202,0,2024-07-29,Protein Bar,17.57
2484,1338,0,2023-07-10,Water Bottle,31.66
2485,4793,0,2024-06-29,Gatorade,27.09
2486,7562,0,2024-03-11,Water Bottle,19.81
2487,7663,0,2023-12-19,Chalk Bag,11.17
2488,4497,0,2025-01-15,Shoes Rental,46.8
2489,6738,0,2023-04-22,Water Bottle,26.4
2490,9969,0,2023-12-20,Celsius,22.79
2491,1275,0,2024-04-10,Shoes Rental,47.75
2492,4325,0,2024-03-31,Chalk Bag,16.28
2493,8043,0,2024-10-07,Gatorade,19.7
2494,5395,0,2023-09-16,Chalk Bag,28.79
2495,3993,0,2024-04-13,Protein Bar,28.27
2496,9584,0,2024-04-16,Protein Bar,43.14
2497,7340,0,2023-10-07,Gatorade,40.97
2498,7145,0,2023-12-17,Protein Bar,44.37
2499,3647,0,2023-05-16,Gatorade,37.37
2500,3426,0,2023-08-03,Chalk Bag,21.13
2501,7488,0,2023-05-20,Gatorade,9.42
2502,245,245,2023-11-28,Protein Bar,22.45
2503,5169,0,2024-03-09,Water Bottle,49.51
2504,537,537,2025-02-24,Water Bottle,23.73
2505,9388,0,2025-01-03,Chalk Bag,11.65
2506,7315,0,2024-09-14,T-Shirt,23.46
2507,495,495,2024-08-30,Gatorade,41.32
2508,1446,0,2024-02-15,T-Shirt,41.59
2509,8353,0,2025-01-16,Shoes Rental,37.71
2510,8836,0,2024-06-26,Shoes Rental,18.72
2511,7962,0,2023-12-07,Celsius,46.41
2512,3648,0,2023-06-22,Shoes Rental,20.42
2513,6684,0,2024-09-05,Protein Bar,21.07
2514,6568,0,2024-07-07,Chalk Bag,26.83
2515,5719,0,2024-06-15,T-Shirt,35.0
2516,6063,0,2023-04-29,Shoes Rental,13.95
2517,9448,0,2024-01-14,Shoes Rental,13.13
2518,517,517,2024-04-12,T-Shirt,23.95
2519,9989,0,2024-04-13,Shoes Rental,17.9
2520,7981,0,2024-09-08,Gatorade,23.12
2521,4285,0,2023-08-25,Shoes Rental,11.34
2522,8110,0,2023-04-08,Celsius,15.74
2523,4718,0,2024-10-27,Celsius,15.3
2524,3487,0,2025-03-21,Protein Bar,45.89
2525,6122,0,2024-07-29,Celsius,21.67
2526,5175,0,2024-01-11,T-Shirt,30.2
2527,2708,0,2023-08-12,Water Bottle,46.36
2528,692,692,2024-06-17,Gatorade,49.64
2529,7169,0,2025-01-08,Shoes Rental,22.61
2530,3855,0,2023-09-20,Celsius,21.77
2531,9628,0,2024-04-04,Celsius,25.03
2532,7971,0,2023-10-24,Protein Bar,43.09
2533,9499,0,2023-04-14,Celsius,47.53
2534,9534,0,2023-06-12,Protein Bar,49.04
2535,2269,0,2023-08-12,Chalk Bag,23.23
2536,6583,0,2023-09-23,Gatorade,12.59
2537,4056,0,2024-04-10,Shoes Rental,47.57
2538,706,706,2023-12-11,Chalk Bag,11.53
2539,1620,0,2024-07-24,Gatorade,28.21
2540,4151,0,2024-04-20,Protein Bar,48.95
2541,1949,0,2025-01-30,T-Shirt,36.8
2542,3785,0,2023-12-26,Shoes Rental,46.89
2543,5159,0,2023-12-08,T-Shirt,28.78
2544,2682,0,2023-11-19,Gatorade,46.01
2545,5465,0,2023-08-19,Gatorade,43.18
2546,8045,0,2024-05-20,Chalk Bag,18.55
2547,7124,0,2024-03-17,Celsius,19.22
2548,9554,0,2025-02-28,T-Shirt,19.6
2549,5516,0,2024-12-16,Gatorade,10.85
2550,3752,0,2024-09-08,Water Bottle,17.7
2551,6372,0,2023-10-23,Celsius,45.64
2552,9345,0,2024-03-24,Protein Bar,36.42
2553,5469,0,2023-12-04,Water Bottle,46.43
2554,8109,0,2023-04-24,Gatorade,30.82
2555,8038,0,2023-08-23,T-Shirt,39.57
2556,141,141,2023-04-20,Celsius,13.57
2557,2576,0,2023-08-28,T-Shirt,30.45
2558,7820,0,2023-12-17,Chalk Bag,22.55
2559,849,849,2024-03-08,Gatorade,38.68
2560,4727,0,2023-05-31,Chalk Bag,17.67
2561,9731,0,2025-03-25,Chalk Bag,5.95
2562,9955,0,2023-05-10,Gatorade,30.5
2563,398,398,2023-12-25,T-Shirt,42.1
2564,8708,0,2023-10-01,Celsius,33.56
2565,8445,0,2024-07-02,Shoes Rental,7.32
2566,789,789,2023-11-17,Water Bottle,41.27
2567,7333,0,2023-04-21,Shoes Rental,38.79
2568,2186,0,2024-04-16,Gatorade,25.27
2569,9397,0,2024-06-02,Protein Bar,46.25
2570,5525,0,2023-07-01,Chalk Bag,35.44
2571,5153,0,2024-11-09,Shoes Rental,48.76
2572,3830,0,2024-01-23,Shoes Rental,24.97
2573,6804,0,2025-01-23,Chalk Bag,27.45
2574,5916,0,2024-06-08,Chalk Bag,8.68
2575,3515,0,2024-07-11,Chalk Bag,11.58
2576,8171,0,2024-04-25,T-Shirt,23.4
2577,8241,0,2024-07-16,Shoes Rental,49.83
2578,7734,0,2024-12-26,Gatorade,49.44
2579,9355,0,2024-07-06,Water Bottle,28.75
2580,850,850,2023-09-27,Shoes Rental,25.53
2581,2559,0,2023-07-28,T-Shirt,40.24
2582,1785,0,2024-11-21,Celsius,49.64
2583,5899,0,2023-11-16,Gatorade,22.29
2584,2930,0,2024-09-19,T-Shirt,11.24
2585,9934,0,2023-10-12,Water Bottle,49.65
2586,1280,0,2023-11-19,Protein Bar,5.99
2587,7962,0,2024-11-28,T-Shirt,43.44
2588,7274,0,2025-01-21,Protein Bar,29.37
2589,8924,0,2024-12-11,Celsius,49.31
2590,1805,0,2025-03-12,Shoes Rental,14.48
2591,2872,0,2024-10-04,Chalk Bag,16.73
2592,918,918,2024-05-08,Celsius,29.56
2593,8814,0,2023-12-12,T-Shirt,35.34
2594,2745,0,2024-05-11,Shoes Rental,21.48
2595,529,529,2024-03-10,Protein Bar,49.72
2596,2730,0,2024-07-06,Chalk Bag,37.4
2597,9853,0,2024-02-21,T-Shirt,16.27
2598,4698,0,2024-06-02,Gatorade,26.97
2599,7866,0,2024-12-09,Gatorade,23.94
2600,1044,0,2023-05-16,Gatorade,15.05
2601,12,12,2024-09-24,Celsius,17.44
2602,1788,0,2023-07-29,Chalk Bag,39.78
2603,5671,0,2024-05-11,Chalk Bag,29.37
2604,921,921,2025-03-12,Gatorade,23.34
2605,72,72,2024-11-26,Chalk Bag,37.28
2606,2063,0,2025-01-29,Water Bottle,25.75
2607,9226,0,2023-06-06,Protein Bar,9.15
2608,6214,0,2023-12-18,Celsius,14.72
2609,349,349,2023-04-26,Protein Bar,16.41
2610,6479,0,2023-05-20,Celsius,27.34
2611,1239,0,2024-05-10,Chalk Bag,7.49
2612,4661,0,2023-07-14,Celsius,11.59
2613,9014,0,2023-08-01,Celsius,15.15
2614,7464,0,2023-09-23,Shoes Rental,21.81
2615,1162,0,2025-01-10,Gatorade,6.25
2616,3951,0,2024-03-17,T-Shirt,21.98
2617,6993,0,2024-06-05,Chalk Bag,19.95
2618,7162,0,2023-11-12,Gatorade,25.21
2619,3432,0,2023-12-29,Protein Bar,37.08
2620,9099,0,2023-09-28,Chalk Bag,44.85
2621,2443,0,2024-03-22,Water Bottle,22.11
2622,4025,0,2023-07-04,Gatorade,29.77
2623,2457,0,2023-09-20,Shoes Rental,26.74
2624,4670,0,2024-11-23,Water Bottle,22.26
2625,9996,0,2024-10-03,Water Bottle,45.48
2626,9916,0,2024-01-04,Celsius,12.65
2627,3058,0,2023-07-10,T-Shirt,28.11
2628,7342,0,2024-07-01,Shoes Rental,32.92
2629,327,327,2024-07-06,Celsius,26.31
2630,9111,0,2024-07-08,Shoes Rental,40.79
2631,2087,0,2023-11-11,Shoes Rental,11.52
2632,699,699,2024-01-18,T-Shirt,9.52
2633,6961,0,2024-10-26,Shoes Rental,7.06
2634,3314,0,2024-12-19,Gatorade,19.48
2635,3626,0,2025-01-13,Shoes Rental,46.68
2636,2694,0,2023-07-18,Celsius,9.4
2637,931,931,2024-12-10,Water Bottle,5.45
2638,1923,0,2023-07-15,Water Bottle,30.29
2639,8210,0,2024-08-30,Water Bottle,44.89
2640,4254,0,2024-06-27,Water Bottle,39.4
2641,638,638,2023-08-01,Celsius,36.04
2642,7199,0,2023-11-09,Celsius,10.63
2643,6673,0,2023-08-06,Water Bottle,45.71
2644,2830,0,2024-08-15,Shoes Rental,10.0
2645,577,577,2024-10-21,Protein Bar,13.35
2646,3731,0,2023-11-22,Gatorade,5.5
2647,7191,0,2023-08-31,Shoes Rental,31.76
2648,5669,0,2024-06-21,Protein Bar,8.54
2649,4618,0,2023-08-11,Celsius,48.22
2650,1819,0,2024-11-06,Water Bottle,33.62
2651,6902,0,2024-05-05,Chalk Bag,34.15
2652,6247,0,2023-07-29,Gatorade,22.96
2653,7888,0,2024-03-31,Shoes Rental,35.09
2654,508,508,2024-08-18,Protein Bar,22.57
2655,2394,0,2023-06-25,Celsius,38.99
2656,1083,0,2025-02-09,Protein Bar,36.58
2657,8854,0,2025-02-18,Chalk Bag,22.12
2658,8986,0,2023-05-29,Shoes Rental,43.55
2659,6098,0,2024-02-04,Water Bottle,19.59
2660,5309,0,2024-04-11,T-Shirt,28.24
2661,3783,0,2023-05-12,Shoes Rental,42.62
2662,6885,0,2025-01-07,Protein Bar,37.12
2663,5782,0,2024-05-14,Protein Bar,38.46
2664,2818,0,2023-07-30,Water Bottle,21.14
2665,2505,0,2024-08-27,T-Shirt,37.85
2666,8272,0,2023-06-25,Water Bottle,47.52
2667,7672,0,2023-11-02,Chalk Bag,48.17
2668,5293,0,2025-03-04,Celsius,22.17
2669,9214,0,2023-09-22,Shoes Rental,37.8
2670,5043,0,2025-02-04,Protein Bar,38.05
2671,3366,0,2024-11-01,Protein Bar,19.38
2672,5649,0,2025-01-09,Chalk Bag,39.04
2673,8250,0,2023-06-07,Water Bottle,47.65
2674,8727,0,2025-01-14,Protein Bar,12.47
2675,3350,0,2023-11-05,Gatorade,5.18
2676,2213,0,2023-07-10,T-Shirt,12.07
2677,3155,0,2023-09-29,T-Shirt,12.96
2678,756,756,2025-01-17,T-Shirt,30.84
2679,2317,0,2023-06-13,T-Shirt,28.35
2680,4711,0,2024-11-13,Protein Bar,38.68
2681,3646,0,2024-04-16,Water Bottle,15.44
2682,1955,0,2023-08-11,T-Shirt,41.69
2683,5035,0,2024-08-06,Chalk Bag,17.32
2684,9509,0,2024-12-21,Shoes Rental,46.53
2685,5406,0,2024-03-21,Protein Bar,28.04
2686,839,839,2024-04-16,T-Shirt,33.73
2687,5940,0,2024-01-04,Protein Bar,34.92
2688,4224,0,2023-10-05,Chalk Bag,6.58
2689,7217,0,2023-09-03,Chalk Bag,40.42
2690,772,772,2023-10-06,Chalk Bag,35.28
2691,5059,0,2024-09-19,T-Shirt,20.01
2692,8575,0,2024-01-09,Water Bottle,45.16
2693,6422,0,2025-01-20,T-Shirt,41.98
2694,1387,0,2024-04-24,Water Bottle,9.29
2695,9597,0,2024-03-18,T-Shirt,32.32
2696,2654,0,2025-01-23,Gatorade,33.43
2697,751,751,2023-07-18,Shoes Rental,32.44
2698,2085,0,2023-05-30,Gatorade,13.93
2699,2267,0,2023-04-02,Shoes Rental,37.58
2700,8332,0,2023-10-20,Gatorade,49.62
2701,5951,0,2023-12-15,Chalk Bag,36.96
2702,2252,0,2025-03-23,T-Shirt,12.07
2703,5215,0,2024-07-21,Gatorade,10.52
2704,7328,0,2023-04-04,Protein Bar,47.79
2705,666,666,2024-11-23,Protein Bar,24.62
2706,2769,0,2024-03-22,Gatorade,41.3
2707,1131,0,2024-09-15,Chalk Bag,42.44
2708,8664,0,2023-11-04,Protein Bar,27.43
2709,916,916,2024-06-13,Shoes Rental,18.4
2710,2780,0,2023-08-17,Celsius,38.57
2711,7178,0,2023-08-07,Protein Bar,47.33
2712,8032,0,2024-04-15,T-Shirt,26.82
2713,1854,0,2024-09-08,Gatorade,44.51
2714,3262,0,2023-05-24,Shoes Rental,39.75
2715,1476,0,2024-09-20,Gatorade,34.78
2716,5661,0,2024-09-27,Water Bottle,33.24
2717,9090,0,2023-12-20,Water Bottle,11.56
2718,7441,0,2023-10-23,Water Bottle,5.12
2719,1095,0,2023-12-05,Celsius,9.42
2720,807,807,2023-07-12,T-Shirt,13.23
2721,1236,0,2024-03-10,Chalk Bag,5.58
2722,6893,0,2023-06-04,Gatorade,49.99
2723,6163,0,2024-04-23,Chalk Bag,7.86
2724,7029,0,2023-09-17,Chalk Bag,11.2
2725,8694,0,2025-01-21,Celsius,16.95
2726,7733,0,2025-03-07,Gatorade,12.92
2727,9084,0,2024-06-05,Celsius,29.7
2728,7459,0,2023-07-24,Chalk Bag,44.98
2729,396,396,2025-03-08,Gatorade,9.08
2730,4596,0,2024-02-02,Protein Bar,33.89
2731,147,147,2024-03-14,Shoes Rental,16.31
2732,4695,0,2024-10-22,Shoes Rental,36.96
2733,7374,0,2023-10-10,Water Bottle,18.12
2734,125,125,2024-10-25,T-Shirt,20.06
2735,662,662,2023-05-24,Water Bottle,5.08
2736,9341,0,2024-08-06,Gatorade,43.88
2737,2348,0,2023-10-13,T-Shirt,38.4
2738,4374,0,2024-02-14,Chalk Bag,27.08
2739,4591,0,2024-12-22,T-Shirt,21.59
2740,2424,0,2023-04-23,Celsius,11.13
2741,7618,0,2025-01-24,Celsius,20.73
2742,9713,0,2025-03-22,Shoes Rental,5.5
2743,7810,0,2023-11-01,Water Bottle,39.8
2744,1564,0,2024-02-08,Shoes Rental,22.48
2745,1922,0,2023-10-25,Chalk Bag,26.02
2746,1730,0,2024-05-20,Shoes Rental,48.19
2747,8977,0,2024-05-12,Shoes Rental,25.59
2748,5490,0,2024-11-27,Gatorade,32.45
2749,47,47,2024-05-28,Water Bottle,9.83
2750,4823,0,2024-06-13,Shoes Rental,26.78
2751,1749,0,2024-03-13,Shoes Rental,37.92
